mzmed,rtmed,g3
799.1332519,13.4569,86.73292646
446.1967724,13.46328333,195.6768797
516.1866736,13.47098333,79.66345913
171.0678652,13.4758,70.70462527
305.089194,13.47760833,41.11030582
272.1144736,13.47879167,135.5335271
295.0856446,13.47879167,120.3865507
217.1091131,13.47879167,87.62471978
408.17597,13.47899167,43.11015126
456.1852457,13.47941667,30.10592938
346.1431668,13.47941667,65.281769
304.0862898,13.47983333,890.5896411
301.1375201,13.48025,169.2337177
493.1707972,13.48221667,54.36206549
370.1607403,13.48221667,52.68545774
259.1194716,13.48243333,156.5529207
269.103978,13.484625,53.61774775
535.1814853,13.48736667,46.55570249
408.1401002,13.49015833,48.76641476
365.1958918,13.49769167,58.49920318
525.5339725,13.50515,108.770493
471.1856623,13.50626667,59.52766816
226.109867,13.50635,34.50167742
528.2012153,13.50711667,31.76543111
291.1099294,13.50755,71.2587853
454.1744411,13.50801667,140.2731936
255.1069943,13.50801667,82.20155135
334.1325372,13.50984167,128.0375239
262.5155856,13.51036667,142.7921178
526.03698,13.51058333,941.9324661
262.0138858,13.51081667,606.979465
525.0333371,13.51081667,3758.780002
482.1684537,13.51130833,58.54584522
349.0026892,13.51361667,525.705958
607.2538973,13.51361667,68.03329149
336.1462484,13.515175,107.6800854
254.104223,13.51785,367.8500992
350.0057379,13.52041667,102.8119975
331.1353576,13.52041667,376.0682679
335.132701,13.52041667,183.9852791
201.113905,13.52128333,110.739394
337.1492185,13.52701667,40.19971549
290.1071028,13.52769167,192.9006191
498.2550945,13.53518333,35.87380811
647.2146774,13.53543333,29.01145492
322.1589174,13.53586667,86.04270576
307.0701719,13.53586667,50.64162882
332.1185093,13.5363,188.1695732
321.1556271,13.53865,518.2435792
372.129636,13.53946667,68.66016946
276.1280134,13.54025,53.58693377
514.0727797,13.54506667,237.3196314
273.0084143,13.54753333,315.4921385
295.129758,13.54836667,143.6583556
467.1107688,13.55515,72.21600462
527.0361444,13.55543333,423.516412
597.1287073,13.55904167,97.82628557
473.1876912,13.56296667,36.87105541
699.2876975,13.56319167,20.96908161
513.0696458,13.56343333,855.3826618
515.0698475,13.56343333,103.8842682
596.1247274,13.56344167,240.8375589
429.0490596,13.56366667,91.41115467
296.1325719,13.56391667,35.98234425
531.1943093,13.56766667,65.97798361
447.1486684,13.56766667,39.28441757
251.0756796,13.56938333,57.54838639
380.1643112,13.57065,180.740818
698.282226,13.57141667,30.55375035
250.0729254,13.57191667,366.0555949
447.1917881,13.57215833,206.8780983
291.1450527,13.57308333,54.79091509
227.1294005,13.57425,30.09269339
477.1612681,13.57778333,92.30714194
405.0398962,13.578675,25.31806979
379.1605239,13.57905833,899.4156488
899.1555604,13.58146667,47.29236905
310.1039553,13.58146667,61.91224714
624.1935814,13.5831,44.51603027
283.0838708,13.5843,130.9175144
396.1505029,13.5843,49.41320167
293.0344237,13.58543333,51.80729263
281.1143169,13.58670833,113.9409619
478.1662165,13.59195,28.42450379
717.2745842,13.59195833,38.83595969
778.3372106,13.591975,37.6764599
695.25852,13.59198333,47.14066942
213.0776809,13.592,93.85637665
765.3337924,13.59353333,34.99149556
420.1235052,13.59354167,52.07113857
309.1017634,13.59355833,416.6685897
582.1464506,13.59511667,59.41955463
475.0866156,13.59756667,35.30330512
694.2528841,13.59785,124.7640231
374.1206713,13.59836667,112.7073602
419.1199937,13.599475,232.6456014
373.1149996,13.60058333,317.0421249
736.3094506,13.601475,27.96703121
436.2176098,13.60318333,56.18988818
777.3354126,13.60401667,75.18256081
333.1552274,13.6079,199.0628751
500.0926801,13.61121667,45.62698502
621.1938989,13.61335,41.33627751
360.1927599,13.61595,355.3632029
499.0908868,13.61925,146.1453584
371.1599156,13.61935,50.96590861
345.1137038,13.61935,221.9485103
818.3004618,13.61961667,46.36779677
386.145589,13.61965,67.7283018
817.2975979,13.61998333,91.27672011
819.309745,13.61998333,51.0315949
704.2777861,13.62175,41.95601978
539.1068649,13.62751667,66.41570597
411.2380506,13.62778333,402.2731499
448.21565,13.62966667,95.48958025
301.0803667,13.63183333,37.53429207
412.2417133,13.6319,91.05493141
744.236759,13.6319,51.0205352
583.1263017,13.6319,46.19850886
305.1250253,13.6319,105.1929282
398.1348436,13.6334,54.18721474
304.1223541,13.633475,465.8371363
675.242455,13.63893333,81.34254848
749.3051254,13.64281667,30.22328094
468.0814666,13.64481667,48.58644025
239.0600711,13.64481667,93.15495101
528.0519746,13.64681667,114.8742084
333.1140162,13.64681667,61.3080713
340.1038916,13.64681667,77.03024916
809.4119241,13.647075,25.2256315
748.3010625,13.64773333,30.50716173
816.3036429,13.64773333,44.9898809
742.2399629,13.64773333,52.20353978
303.1087215,13.64773333,81.53338182
741.2355173,13.64804167,92.27574546
466.1103691,13.64843333,117.4736088
273.1348213,13.64889167,1734.820287
777.221905,13.64955,35.68829073
814.2956196,13.6499,144.3844918
815.2991138,13.6499,75.60182139
443.1742715,13.6499,7641.078611
465.1061847,13.6499,532.9973621
376.1464823,13.65136667,85.09650743
308.1004483,13.65325,44.0857184
216.1253632,13.653525,55.29693015
292.1229249,13.653825,411.080452
438.1020007,13.65443333,56.32625319
530.2280939,13.65443333,146.4974528
370.1140405,13.65443333,615.465622
441.771151,13.65533333,39.80807282
444.1777579,13.65533333,1930.885513
371.1179514,13.65861667,123.0150447
190.052318,13.65895833,207.9813594
380.044455,13.65949167,47.45951494
436.1079163,13.65968333,55.75909651
446.1851367,13.65968333,417.6874611
361.1937643,13.66049167,164.0950356
775.3102433,13.66049167,39.97332671
426.2210174,13.66221667,45.87433298
588.0946162,13.66276667,50.14799596
601.2181352,13.66423333,50.43687965
578.1898508,13.666925,67.59688753
347.1341749,13.666975,268.4697265
306.1020509,13.6704,759.2696793
377.0908439,13.67416667,184.0495873
531.2312509,13.67416667,69.66060726
791.3162807,13.67416667,43.71957518
511.1603452,13.67421667,107.3211062
848.3722848,13.67426667,28.55555656
912.4418527,13.67508333,86.20553429
436.1717828,13.675475,137.043661
299.1976884,13.675475,72.26555573
445.1815815,13.676,2007.727283
245.1037027,13.676,98.04180658
425.1112477,13.68183333,97.28599875
203.0935793,13.68296667,38.73820254
913.4441155,13.68296667,47.72875486
866.240486,13.68645,120.9144914
378.1305596,13.68645,45.47436838
407.0997847,13.68728333,188.2031744
406.0962728,13.687475,630.6203808
529.0628582,13.68766667,194.7180068
796.4485101,13.68766667,66.21356387
241.073189,13.6906,57.24086954
425.2160644,13.69579167,245.3321338
307.1058291,13.69653333,147.857247
819.4502285,13.70250833,37.3510215
849.3746419,13.70391667,23.06345675
525.2105492,13.70391667,55.41771061
469.0811801,13.70391667,42.46835977
902.2225522,13.70391667,59.44655051
961.284856,13.705075,31.2535496
796.94816,13.70583333,50.66654377
940.3028097,13.70630833,153.8873107
939.2997064,13.70678333,329.9220973
437.0480298,13.71031667,64.86434878
708.1275452,13.71493333,114.551826
400.9984381,13.7158,61.62459088
941.3030527,13.71601667,127.066056
593.0854658,13.71601667,209.8938504
579.0717911,13.71601667,43.12322823
350.0858265,13.71601667,257.6418221
402.0052973,13.71660833,70.67569689
992.246893,13.7172,173.6695469
526.2181832,13.71783333,27.65775272
314.1002019,13.72351667,124.4623882
349.090231,13.72439167,546.867693
370.0695167,13.72444167,167.7016723
559.0892874,13.72545833,64.99997408
479.1760425,13.72983333,32.96238964
655.2428859,13.73075833,35.19345439
991.2428652,13.73168333,368.4853796
517.1000115,13.73224167,94.57587307
497.1191561,13.73224167,630.3199569
468.1894279,13.7327,91.02503113
348.0869899,13.73278333,3357.118934
404.1915532,13.7328,851.8232933
496.1212442,13.73325833,1579.017232
495.1184951,13.73325833,6308.559969
900.3118418,13.73371667,30.62449358
498.1206191,13.73371667,121.251759
305.0700721,13.73476667,89.12215238
993.2459058,13.73476667,98.07623853
245.1400515,13.73740833,151.6117977
673.1434288,13.74483333,67.62127389
391.1523419,13.74498333,171.5469379
381.2267528,13.75755,85.43865377
272.1511563,13.76138333,91.00224101
351.1648702,13.76138333,30.15753855
451.1328539,13.761525,79.65320518
543.2298439,13.76166667,77.3495131
542.2262203,13.761925,338.3908008
422.1554106,13.765325,42.52044246
263.0245085,13.768,39.68583778
821.3777243,13.76823333,22.31283593
324.094343,13.76823333,58.83201618
412.1103555,13.7734,71.69274393
211.0623329,13.77743333,75.72218588
215.0935687,13.77925,119.9775288
240.1249059,13.77984167,89.3397856
278.1068272,13.78151667,26.55630621
377.1447817,13.78543333,169.2864009
315.1445516,13.78740833,132.4819144
357.1194095,13.7883,131.6578376
309.0449274,13.78935,46.65958629
338.169772,13.78971667,39.17554232
393.0851042,13.79575,77.72038403
346.0971527,13.79575,131.6410414
410.9818163,13.7996,45.68384915
308.035695,13.7996,47.4465067
423.2014512,13.80825,593.6668447
424.2049069,13.80825,167.7371394
258.1353252,13.80825,341.5026747
570.0996185,13.809175,54.0382657
533.0864224,13.809175,64.82631322
320.1601441,13.809425,30.13875286
625.1402077,13.813675,125.834766
371.1340704,13.813675,139.347375
372.1383177,13.813675,109.1249183
569.0956378,13.81371667,128.8461544
571.0970705,13.81371667,25.17779688
627.1457563,13.81371667,15.62139011
532.1845605,13.81371667,52.29616053
363.1098021,13.81371667,50.54613681
257.0129949,13.81541667,55.79546683
366.1588036,13.815575,80.67162368
193.9976964,13.815575,196.9311534
381.119012,13.81711667,66.20304297
322.0974731,13.81711667,109.3762052
364.1444202,13.81711667,79.03411438
493.1377207,13.817775,2337.26227
494.1411734,13.817775,582.9443321
232.073309,13.81811667,57.56360484
626.1432895,13.81845,50.15934778
491.1555351,13.82065,352.3378894
503.1592862,13.8213,28.88811435
363.0724704,13.82318333,205.3929618
302.1441061,13.82888333,48.78031538
359.1347069,13.829825,373.4608469
471.0963849,13.83009167,228.5135233
327.0201039,13.83018333,35.38862603
285.1362913,13.83071667,146.4824169
321.1553605,13.8311,182.3906762
203.1299207,13.8311,186.1542121
369.120409,13.83148333,145.7115864
301.1399033,13.83674167,350.4446147
326.1722084,13.84241667,131.4729011
326.0164299,13.84383333,218.5237916
302.1142368,13.84525,59.01280537
293.1186715,13.84525,68.39525864
693.3338373,13.84525,24.01073919
286.1656742,13.84545833,47.56420959
328.0008766,13.84615,47.81884557
734.8843257,13.8506,25.69598567
420.0929615,13.85189167,40.80436794
692.3307653,13.85763333,58.91014417
735.3855344,13.85841667,19.91702442
360.1391719,13.85841667,52.94930028
321.0953272,13.85901667,546.4901419
495.2219357,13.85908333,53.03880309
284.1509622,13.86098333,158.8382827
290.1071194,13.87031667,197.5529447
457.2059951,13.87135,26.14143823
283.1208095,13.8736,72.59106884
363.1650731,13.87385833,181.2341674
478.1431355,13.87428333,57.93313103
286.0394629,13.87454167,62.35967765
413.1554335,13.87496667,100.8165403
477.103311,13.8868,203.243193
538.286339,13.8868,72.83811705
332.1172611,13.88789167,226.3076245
361.1141345,13.88836667,121.6032768
353.1287097,13.88975,114.3418441
590.2820095,13.89008333,1894.910354
402.175426,13.89085,133.1953125
591.2850395,13.89498333,641.8868662
259.1196719,13.89878333,343.3521929
260.1216306,13.89878333,51.67722691
348.137435,13.89878333,57.92901738
405.116786,13.89878333,64.49023861
215.1295809,13.90081667,31.29142806
382.1086336,13.90081667,57.37053456
314.1247936,13.90176667,91.78545064
487.0771809,13.90271667,70.06567343
486.0783958,13.90370833,141.1089141
485.0750376,13.90370833,554.9142528
279.0550797,13.90370833,41.60095106
477.1407025,13.90468333,157.1833079
337.0050086,13.91119167,68.47582809
428.2350926,13.91695833,89.25698991
427.231901,13.91736667,284.7324463
592.2875956,13.9177,165.6240698
486.2550684,13.91810833,51.34108546
347.1344159,13.91851667,331.7724473
332.0812884,13.92454167,182.087629
500.1688793,13.927325,44.10968527
397.1869222,13.92733333,96.566567
499.1674001,13.928475,121.9941467
333.0854649,13.92935833,143.389844
263.0967313,13.93138333,107.4505647
352.1423103,13.93138333,103.216522
351.1216728,13.93138333,71.51900137
421.2060114,13.93269167,42.0701364
661.3036883,13.93379167,39.47730547
230.0575529,13.93465,74.84945072
425.0571307,13.93465,76.32866075
208.0624742,13.93613333,136.3347731
485.1745628,13.93929167,55.73195436
254.1041896,13.94066667,129.3751086
435.1879248,13.9442,69.54157377
441.19732,13.94565,130.6558779
488.2561017,13.94760833,37.7432441
483.1826969,13.9484,237.6961495
354.1586063,13.94856667,90.148003
487.2556429,13.94873333,124.3776792
242.0136665,13.95086667,22.97709408
484.1849879,13.95298333,63.47098737
327.108923,13.95310833,73.58337232
403.1633392,13.9571,105.9060147
543.0812449,13.96031667,44.3531045
355.1625398,13.96031667,39.51133412
381.0793176,13.96044167,162.4965229
288.0912102,13.96056667,93.93695373
437.1864142,13.96056667,60.2632896
348.0216307,13.9624,120.9396517
613.1225638,13.96448333,40.29855144
243.1272045,13.96448333,108.1477518
343.1395191,13.96476667,189.9890268
322.1136659,13.96498333,84.74109316
297.1421847,13.97020833,47.59953617
380.0976439,13.97536667,57.90747781
282.1373697,13.97744167,35.00234364
410.1521964,13.97905,32.3087295
336.1542185,13.98793333,87.6257736
224.0572791,13.98916667,81.39657746
515.0716079,13.99058333,109.4947088
393.0491806,13.99058333,115.8999826
461.2386606,13.99213333,196.5233241
317.1241979,13.99551667,470.9059071
259.0742795,13.9968,111.5073622
207.9949543,13.99726667,55.41532751
271.1643149,13.99726667,80.72178864
513.0698338,13.9992,961.9687722
389.1446832,14.001075,82.16963834
414.127029,14.01046667,35.19020206
541.0286375,14.01046667,188.0524451
403.1245555,14.01046667,34.63796453
575.2235419,14.01111667,126.2276329
344.1235237,14.014075,51.72703211
486.1394532,14.01446667,61.39619482
242.1052777,14.01548333,58.67921223
520.170639,14.015775,37.91898911
333.1484481,14.01846667,190.0233698
393.188995,14.01908333,169.8473926
614.2666785,14.0205,29.39706861
450.1507061,14.022225,43.67378179
390.1622841,14.02336667,67.52620959
501.1936097,14.02336667,56.77487337
592.1688633,14.02616667,78.65382407
568.258343,14.0277,30.66946871
463.0882682,14.0277,209.705774
518.1694443,14.02794167,320.4872766
464.0930677,14.03115833,56.80566311
277.15747,14.03115833,31.92459676
519.1716907,14.0349,99.66736767
323.0782916,14.03843333,95.66879374
419.1505819,14.04306667,94.95528356
479.2493448,14.04945833,48.05738222
980.5896389,14.04985833,35.3450855
319.0495213,14.05065,91.69743608
356.0449755,14.05108333,41.62155594
299.0774969,14.05151667,173.2987367
406.1150035,14.05151667,86.62979525
270.0163173,14.05298333,79.81216116
245.1403216,14.05445,180.2454068
230.1407631,14.05605833,90.02359182
271.0116475,14.05766667,37.71546674
416.1385829,14.05766667,52.32059733
269.0136401,14.05773333,536.3605866
228.1252427,14.0578,213.6753389
468.1872355,14.05841667,334.0935558
300.0969276,14.05841667,39.5291743
189.056726,14.05848333,17.33935429
597.2192148,14.05848333,37.45513229
469.1881957,14.05916667,110.0624632
399.1486221,14.06781667,129.8155395
381.2274501,14.06888333,127.661568
400.1561346,14.073625,44.64300622
298.0030432,14.07626667,129.1451577
496.2205,14.0797,45.33706269
335.1339897,14.08101667,242.3932895
262.1125731,14.08195,118.4746442
620.2366618,14.08195,152.0984008
412.2417041,14.08256667,87.13922079
240.124803,14.08303333,117.3852315
331.1370375,14.08303333,141.0030019
277.084216,14.08411667,50.74490457
230.1767092,14.08455,29.80336808
307.1389011,14.0861,46.38730923
306.1020473,14.08808333,302.665242
621.2387033,14.08924167,42.36385546
215.0935115,14.08924167,347.0233186
373.1127494,14.08924167,156.465702
674.2121822,14.089625,118.8707947
378.1633807,14.0904,92.61454225
411.2382566,14.0907,344.5883559
381.1893794,14.100075,184.3220447
460.1597146,14.10444167,58.82399566
217.1088869,14.110775,112.2604237
367.2119061,14.1115,55.17594116
533.1602819,14.1115,101.3990495
552.1713769,14.11208333,59.9890706
343.1028627,14.11208333,121.6563405
432.2236425,14.11241667,70.45152992
431.2212418,14.11241667,277.8241697
606.0916294,14.11270833,25.11001504
405.1928264,14.11270833,259.2588911
404.1918624,14.11270833,959.8788498
416.1915511,14.11270833,296.7529979
599.1897323,14.11474167,42.02404729
488.0992886,14.11851667,41.70977131
702.3125915,14.11851667,34.46556072
422.1129465,14.11851667,203.8971827
420.1119253,14.119675,2097.169001
322.0686319,14.12083333,53.29022518
770.3009458,14.12083333,32.26287633
421.1154044,14.12083333,522.1496587
528.0385071,14.12276667,75.94948691
741.2713749,14.122975,66.03509987
345.1556429,14.122975,262.4246242
494.1683607,14.122975,95.16098339
758.194654,14.12511667,73.4740885
768.3012975,14.12543333,93.61907258
757.1908728,14.12543333,184.1226083
480.9946429,14.12558333,54.09989124
742.2725365,14.12928333,27.9424898
674.1548384,14.12975,109.9601646
780.2544099,14.12975833,42.64366539
863.1163894,14.13345,40.45163815
526.036923,14.13606667,709.7909133
527.0360912,14.13606667,335.7570192
675.1571248,14.1377,35.97974737
331.103784,14.13868333,65.99930948
547.0153174,14.13868333,97.92357436
862.1140225,14.13868333,96.28392025
673.151338,14.139325,303.8777023
358.0541859,14.139325,115.6117543
338.0788552,14.13996667,79.87696014
695.1340786,14.14031667,49.09002558
337.0763568,14.14095833,355.102223
336.0727624,14.14095833,1849.15941
193.0366933,14.14095833,134.9139601
435.1402255,14.14095833,125.2638008
769.3034866,14.14195,50.7851339
436.1429104,14.14195,44.57121059
346.1584146,14.14206667,38.16292393
682.2364275,14.14206667,33.36413296
654.2035482,14.14206667,30.30590977
670.231446,14.14218333,50.83101821
772.2186867,14.14218333,19.77147727
351.2170541,14.14218333,42.48204867
474.1434348,14.14218333,37.39491172
525.0335216,14.14223333,2981.016393
321.0650216,14.14223333,317.9041016
377.1452201,14.14426667,94.88497855
712.2103903,14.14455,29.4546482
567.2146333,14.14630833,59.8058041
500.0492925,14.14691667,83.31346204
627.1854122,14.14691667,41.98237077
291.11002,14.15066667,63.53201526
407.195837,14.15355,164.0002978
378.0313965,14.15698333,110.3062245
300.1926911,14.15888333,26.0934819
406.2041489,14.1633,121.0996703
348.1124121,14.1633,72.15418768
400.0420489,14.1633,78.25170531
374.1267039,14.16490833,135.30789
427.0699331,14.16703333,58.23537194
507.1169393,14.17208333,326.9072545
269.1141385,14.17208333,157.4339437
469.1316242,14.17236667,109.5610568
410.1840147,14.17238333,55.21850078
290.1070888,14.17238333,304.9908672
743.2845878,14.17238333,64.26708384
258.1351718,14.1724,198.6030254
590.1266492,14.17444167,160.8991817
538.1987991,14.17651667,55.66152808
295.1290835,14.17674167,123.9029602
589.1237234,14.17844167,482.4101669
591.1258172,14.18145833,77.74436803
359.1648074,14.18255,56.24250709
356.1813884,14.18661667,86.54686402
417.177499,14.19425,122.6767068
338.1708343,14.1954,61.54412058
438.1431551,14.19551667,88.43838848
447.2050726,14.19793333,352.6452132
443.0647619,14.20044167,47.53686284
537.1992075,14.20121667,113.9791428
202.1174942,14.20295,43.04759574
201.1144659,14.20328333,318.4679697
403.1089555,14.20450833,48.72148006
379.1599356,14.204675,234.0637308
399.0389645,14.20606667,213.5449188
413.2536923,14.2106,206.484227
492.1216978,14.21315,65.6784886
491.118464,14.21385833,312.8246401
558.1356079,14.21513333,130.2734286
308.1174278,14.21538333,189.9577832
411.1349556,14.21748333,72.1717649
414.2570907,14.21828333,48.00470909
623.1814433,14.22335,162.3105345
392.1353469,14.223775,99.77826075
511.0543031,14.224575,516.7435631
512.0574469,14.224575,137.4975142
380.1736216,14.2247,198.7226049
312.1551381,14.224825,41.75063983
265.0760775,14.22495,166.2553517
557.1321183,14.227325,396.4351516
186.1149747,14.22739167,26.77424657
490.1062819,14.23045,84.08650827
379.2114877,14.231775,124.5548902
190.0521397,14.23225833,115.2495817
565.1913461,14.23299167,48.61248182
431.0982172,14.23346667,71.83472562
429.1763884,14.23346667,210.4614136
415.1606351,14.23406667,78.61992794
401.1588796,14.23406667,106.0026241
430.181169,14.2348,61.41697615
321.1079525,14.23553333,91.54766622
325.096762,14.23789167,135.060647
129.0574249,14.23789167,122.6228732
305.0630819,14.238125,54.07839771
459.183572,14.23816667,62.27036351
391.1256369,14.24069167,237.5102076
450.2149053,14.2408,89.04233083
344.0810039,14.24096667,111.0418704
489.1033572,14.24250833,310.7405072
352.9975069,14.24399167,251.228879
345.0754122,14.24476667,85.96700699
752.3724206,14.2455,44.1626384
230.0264452,14.246175,10.9705339
291.0009656,14.246175,39.72867641
127.0781707,14.246575,94.21109525
229.1092857,14.25178333,94.08245911
595.2032457,14.25178333,97.00710298
491.1541836,14.25201667,148.593442
377.1819981,14.25269167,82.18161756
171.0678184,14.25499167,290.4830116
753.3704521,14.25546667,24.41367026
529.1468475,14.25546667,68.9726507
963.4407526,14.259875,39.38382172
394.1867476,14.260025,70.03325848
456.1288612,14.26005833,104.724919
384.1138293,14.26053333,43.34180405
256.1197791,14.26428333,88.87672552
243.1246261,14.26458333,435.8605223
964.4462492,14.2656,24.4915385
285.0997572,14.26783333,191.9200202
477.1768233,14.27125,913.6003949
233.0135594,14.27158333,15.0452499
479.1803347,14.27553333,80.72667167
609.1810268,14.27553333,98.13693323
303.102756,14.27563333,51.59031912
360.1339679,14.27948333,93.84895967
255.0896727,14.28073333,115.4843153
293.1238383,14.28073333,85.90478706
478.179231,14.285175,292.60771
359.1283975,14.28553333,278.0304253
327.1523481,14.28553333,85.1650916
366.2000054,14.28553333,52.73460197
500.0940429,14.28625833,40.9257377
695.1772466,14.28625833,90.86576281
125.0627343,14.28625833,36.19240852
169.0520066,14.28625833,50.63032749
374.1805841,14.28698333,45.41051077
389.1811222,14.29,152.3499642
362.1255094,14.29086667,94.06946045
365.1963474,14.292675,187.8852513
247.1193144,14.29496667,44.8926745
535.148545,14.29496667,245.4594138
537.1485217,14.29496667,28.2067887
536.1519673,14.295325,48.47811905
260.0970798,14.29616667,89.74710151
357.1186639,14.29616667,191.8766737
499.0908332,14.29616667,200.0756435
407.1217742,14.29616667,125.0959568
434.0550528,14.29616667,81.97637083
696.1809658,14.29616667,50.52808995
347.1345171,14.30213333,173.8494061
192.0681048,14.30216667,2313.995608
385.1421168,14.30318333,360.1786001
386.1446661,14.30318333,124.7905854
193.0710704,14.30468333,284.8177605
260.0554272,14.30538333,74.40220157
461.1891352,14.3062,48.72490214
557.2582903,14.31364167,46.10917483
390.0653166,14.31706667,118.5094468
391.0652006,14.31835833,232.4377167
610.1928443,14.31938333,94.03318178
185.0833108,14.32075,52.49177306
688.2992622,14.32075,52.00108266
292.1228802,14.32125,292.3293756
481.1931827,14.3228,94.02711495
470.174258,14.3228,100.9851488
482.1925522,14.32305,56.47390395
324.1086901,14.32485,53.44719125
373.2162168,14.32485,20.06617266
544.1706605,14.32538333,62.63450447
372.2137205,14.3256,96.19795951
480.1897516,14.32586667,338.1158133
441.0488167,14.32635,39.10843807
352.1432289,14.33101667,126.5980907
519.1494017,14.33101667,71.51498934
469.170702,14.33225,300.2450387
521.1657694,14.33345,78.84123093
297.0649571,14.33568333,50.41508355
484.1850971,14.3507,41.89220746
543.1677468,14.353275,224.8522779
593.2246085,14.35583333,45.66067047
741.227041,14.35583333,30.85325282
173.9819673,14.35583333,54.21331492
564.1473286,14.35583333,114.6447411
542.1655736,14.35585,634.6848255
403.1577688,14.35586667,206.7393514
575.1969219,14.3561,25.84947307
224.0936689,14.3561,56.19815569
277.119137,14.3561,50.25978825
642.2205628,14.3561,30.63057276
686.1726849,14.3561,43.10701196
743.1537161,14.35729167,29.6592778
725.2277857,14.358025,47.36247902
709.2293108,14.358025,67.12559456
627.216933,14.35995,40.84904203
574.1919601,14.36011667,34.85745192
619.3088208,14.36271667,51.93177404
483.1842471,14.36283333,98.64819016
755.2854357,14.36413333,35.91492502
702.2014558,14.36413333,46.36022322
347.9919889,14.36625,36.39649542
300.0119766,14.3669,33.43196468
721.1748216,14.36696667,153.9838756
722.1776157,14.36966667,74.920157
701.1976994,14.36973333,128.3330315
699.1926693,14.36973333,1143.46775
349.0931898,14.36973333,6730.038884
447.0603866,14.3705,61.12119483
753.26078,14.37069167,34.01185904
605.2052785,14.37196667,71.33810636
413.0632926,14.373675,69.38169895
595.2344168,14.374075,32.77335163
595.1519744,14.374075,29.7842285
352.1029361,14.37755,67.18293615
439.0640035,14.37755,45.3740302
397.1012557,14.37755,284.396216
412.0886524,14.38076667,98.13690177
590.2235813,14.38076667,57.46622272
494.0146966,14.38076667,67.42726958
254.1042303,14.38206667,269.5719902
350.0966656,14.38206667,1330.933828
348.9701945,14.38398333,53.37407867
351.0988834,14.38398333,306.3961068
700.1957508,14.38398333,451.8910965
514.0744732,14.38398333,76.0413705
695.251267,14.384,99.5701187
604.2031687,14.384,76.58240544
449.016572,14.384,44.26088737
608.2335442,14.384,103.2441619
683.2536224,14.38401667,57.94529718
417.080669,14.38463333,127.3752593
737.1495871,14.38528333,24.84465438
754.285623,14.38528333,43.76507223
729.3035545,14.38528333,32.03561499
371.0748895,14.38528333,72.09833004
513.0695462,14.385475,252.289617
378.1442335,14.38555833,61.63428818
372.1127402,14.38566667,74.96452081
728.2980984,14.38713333,65.871318
336.1475769,14.38884167,130.8385556
418.0835574,14.39055,44.95920247
479.0499666,14.39055,31.35243278
424.1644403,14.39158333,59.03980831
697.176706,14.39481667,504.9523988
698.1782024,14.3975,161.3756954
240.1252253,14.39838333,151.4166488
727.2964216,14.40100833,107.734038
609.235422,14.40105,66.43238666
636.2598711,14.4032,40.33617795
271.1558808,14.40451667,61.46816415
644.1981156,14.40451667,60.77543962
715.3273588,14.40496667,28.25680875
307.1352907,14.40888333,30.220985
667.2234287,14.41155,163.391632
323.0810915,14.41176667,120.3547553
282.0087946,14.41176667,183.184189
668.2266091,14.41290833,69.57333397
333.0287741,14.413725,137.1276822
398.1300984,14.415075,86.7716173
510.1978053,14.41508333,109.3191962
334.0340724,14.41816667,28.36821612
356.0997932,14.41816667,59.66807576
382.1003687,14.4219,59.85068375
367.0177928,14.42258333,32.04705203
258.1356194,14.42563333,126.0319435
354.1589399,14.42563333,186.5685481
759.2255522,14.42688333,27.75692122
343.1409174,14.428775,348.8146134
121.0315159,14.42911667,143.1133817
409.0598882,14.43313333,337.8791096
223.0660712,14.43938333,25.51782055
227.0388748,14.43938333,51.25117365
409.1212651,14.43950833,87.32794925
685.228972,14.44083333,63.82539128
387.1286451,14.4435,84.68305862
294.098906,14.44449167,797.2572712
421.124851,14.44510833,201.9405876
298.129327,14.44548333,67.98371755
273.0436307,14.446325,78.21008859
295.1020108,14.44716667,143.3745671
320.0635738,14.45013333,50.85495033
411.0605092,14.45366667,62.43795535
410.0630847,14.4555,83.37333233
381.1010358,14.4555,102.6078255
333.1553482,14.45848333,241.0886234
422.1153437,14.45848333,53.77015357
320.1531257,14.463075,69.79378642
579.1707676,14.463325,63.03365649
310.1330415,14.46369167,90.53580717
330.1010912,14.46766667,71.39826329
498.2411383,14.46791667,45.63355913
497.2379984,14.46791667,255.5444406
379.2018605,14.46816667,400.9732412
539.2260286,14.46816667,93.01772
318.1279603,14.468375,469.2871609
317.1246917,14.46981667,2813.698677
369.2273637,14.47123333,47.75516927
467.0249437,14.47148333,30.98960973
319.1321985,14.47241667,195.6785199
385.1121073,14.47241667,75.46355967
446.0474531,14.4748,126.3074372
384.1697788,14.4748,51.3687642
462.0458387,14.47593333,34.38071619
445.0438959,14.47593333,563.4222313
447.0460848,14.47948333,67.89673449
309.045354,14.48185833,58.13411906
347.0802685,14.48295,38.73558775
421.1831063,14.48299167,205.1474822
538.2349483,14.48299167,32.04878785
350.1536534,14.4839,56.32152719
228.124766,14.4839,110.863289
349.1487644,14.48394167,353.5726342
446.1789607,14.48598333,72.40985056
387.093402,14.48598333,91.03253421
339.0731085,14.48598333,61.48092321
507.1185234,14.48886667,105.6989826
372.0621635,14.48905833,41.71962517
401.1626142,14.48905833,209.8135707
487.0781015,14.49,44.46664542
476.1941426,14.49019167,66.08563248
