mzmed,rtmed,neg_c1
807.2856951,15.58411667,40.92502143
674.2079793,15.5853,32.12496333
577.1135692,15.587625,139.589327
407.2067256,15.59090833,530.3924795
549.1788156,15.59231667,136.2232964
416.1920853,15.59378333,113.9018268
322.1305328,15.5938,145.6815556
287.9825223,15.5938,92.52186633
286.9881563,15.5938,130.1205234
285.9855157,15.5938,852.2289209
373.1477486,15.59403333,291.0203197
491.1225913,15.59403333,154.5365339
342.0858639,15.59403333,75.87019102
474.2302648,15.59445833,65.91170411
441.1585536,15.59513333,1297.37741
408.2096024,15.59513333,142.7949968
438.178908,15.59528333,135.737261
372.1472033,15.59528333,83.65551355
382.100864,15.59923333,39.00125709
350.065177,15.59923333,60.46859374
453.1759032,15.60311667,3070.05364
349.060036,15.60311667,330.353858
366.1558603,15.60311667,383.5671009
299.1147742,15.60311667,68.71128611
314.1615489,15.60311667,145.4455144
376.0494511,15.60311667,155.7084988
454.1792603,15.60673333,836.5917618
769.2427664,15.61035,23.49814205
796.2424936,15.61035,14.93305376
810.2973139,15.61035,35.56718613
290.1075096,15.61035,142.41922
491.081949,15.61035,130.7896897
409.2162585,15.61035,131.5143501
822.2664384,15.610375,30.79924017
348.1744192,15.61103333,190.0986083
333.0556061,15.611375,129.6422685
793.2175322,15.61171667,20.04037392
347.1704741,15.61171667,916.0302721
263.0589084,15.614325,59.54451351
347.0718197,15.61963333,111.8433697
376.1830713,15.61963333,247.4690519
709.3423036,15.61963333,77.35589832
597.2399668,15.6223,54.81890961
297.9855345,15.6236,87.87158508
375.180675,15.62373333,847.6363226
344.0821332,15.62373333,87.49352906
696.320642,15.62389167,120.8417542
341.0815009,15.62389167,480.0487909
350.1606486,15.6257,283.5819296
455.1835757,15.62619167,200.1231061
348.1387656,15.62713333,259.2478972
293.1063079,15.63053333,308.8062618
347.1351778,15.63093333,1071.283886
781.2032557,15.63336667,45.0286332
253.0758826,15.63746667,92.07957387
363.0728675,15.63771667,115.3963149
681.1490403,15.638,55.56101001
360.1124583,15.638,78.45343496
309.1016979,15.643025,937.2151949
369.1137137,15.64764167,502.5356415
323.1607985,15.64805,47.26124
391.0955524,15.64825,82.17962168
310.1045906,15.65060833,171.9263659
323.0600865,15.65375,154.1431139
695.3075817,15.65375,77.34410211
711.3109807,15.65375,50.21783141
288.1636324,15.65703333,175.8061473
219.1248014,15.657075,267.955739
506.2078328,15.657075,112.1133473
481.1241986,15.6577,288.9277634
534.3049843,15.65905,28.64026613
511.2529776,15.65905,59.78245657
676.3377554,15.6604,103.1030636
640.1647243,15.66463333,48.06232079
618.1820524,15.66469167,48.91599615
619.1855065,15.66475,51.81559416
722.1749112,15.66475,26.92469405
727.1982542,15.66475,24.91674811
335.1169755,15.66535833,465.0464814
724.1821736,15.66596667,36.98661529
254.9973999,15.66596667,185.6580232
370.1151019,15.66596667,118.323019
548.2851428,15.66885,53.01094783
626.2812612,15.671025,90.44237237
336.1168614,15.67163333,38.1986495
186.0003056,15.67566667,234.8291924
620.1936398,15.67944167,35.70046797
415.1959921,15.67975,123.8779916
529.101308,15.67975,240.6688688
325.0962413,15.67975,155.7769538
291.0909989,15.68158333,63.44821391
363.167126,15.68270833,767.3740312
736.2067739,15.68331667,83.78020745
359.1347269,15.68383333,339.187994
281.1147479,15.687225,437.3843812
282.1180762,15.688275,77.04543373
305.1515977,15.68871667,75.78055732
445.1884064,15.68898333,219.2469903
325.0383979,15.69271667,96.06348332
345.202294,15.69271667,76.27371061
286.0761042,15.69271667,33.2344581
173.1024617,15.69341667,175.6863047
730.2726843,15.69411667,89.34433554
235.0652449,15.69411667,124.6703862
277.0948365,15.69411667,179.7693907
298.1405342,15.69411667,85.47856265
350.128212,15.694125,182.841944
418.1662282,15.694125,60.44813678
723.1798539,15.69413333,44.33076039
729.2112898,15.69413333,17.74593259
327.1076123,15.69529167,120.2582212
317.0296466,15.69775833,82.24456221
362.1630437,15.69776667,818.9687443
240.0865187,15.69999167,143.0363208
316.1229414,15.70031667,556.2339214
315.0014869,15.70151667,52.65519532
367.184534,15.70490833,36.44240453
172.0996208,15.70688333,1710.165792
276.0918118,15.70688333,1033.841143
606.3127813,15.70726667,54.91452811
518.2597152,15.7134,57.48050055
343.0859325,15.71370833,248.9714039
537.2432392,15.71409167,81.65569896
391.160606,15.71451667,269.4257533
287.1133797,15.71525,83.26419575
303.0547269,15.71555,1318.396698
520.2737939,15.71563333,118.306642
477.1021543,15.71563333,68.43874171
382.230316,15.7171,113.048847
592.2389832,15.71715833,102.5995514
379.013028,15.72091667,16.252349
415.2433818,15.72091667,56.36384967
409.0595727,15.72091667,70.36864392
304.0580563,15.72091667,207.532116
317.1606054,15.72091667,158.3645266
381.2275769,15.72091667,504.179
479.2027627,15.721075,61.21241904
242.1406545,15.72298333,848.960268
403.179419,15.72505,127.4593841
408.1520369,15.728525,96.28146334
521.2712909,15.73181667,36.16298276
439.2004798,15.7344,146.9576513
303.0983389,15.73519167,150.2864749
243.1431268,15.73563333,165.9364305
486.2404946,15.74271667,35.77999773
215.0910243,15.74271667,47.77155438
251.0959228,15.74271667,91.56615637
419.1354827,15.74271667,165.9493269
485.2381232,15.74323333,154.0831372
331.0865277,15.74375833,238.7227925
548.2314297,15.74461667,63.0048422
465.1394096,15.745075,101.662362
690.2040651,15.74669167,25.64713664
472.0997434,15.746825,73.33932811
471.0957567,15.75028333,224.4599868
349.0942436,15.75093333,483.8119796
200.130541,15.7541,49.85542171
245.123332,15.75856667,385.1137304
473.211311,15.760825,340.4772356
622.2136611,15.761425,30.50398878
321.1033125,15.76308333,59.16921899
308.154058,15.76458333,37.9427154
553.2280624,15.76709167,860.8570584
244.1202473,15.76921667,2618.592667
249.0812214,15.76948333,206.3991405
511.204108,15.76958333,97.78728286
555.2351083,15.770625,101.9643435
422.1377165,15.77166667,32.17649552
510.1982309,15.77166667,246.0732224
489.2421597,15.77166667,96.99927994
246.1257621,15.77166667,47.81030888
512.1042481,15.77423333,29.14451367
273.0779985,15.77423333,33.69446922
289.0755986,15.77495,116.6693982
694.234401,15.77623333,23.89868417
623.2141884,15.77695,80.02732187
375.1315822,15.77823333,214.8952946
255.0341816,15.77895,64.06520344
346.132114,15.77966667,169.3040637
449.1089192,15.78188333,73.42631256
533.1656701,15.78188333,261.962277
554.2313393,15.78388333,279.9567642
838.313369,15.78388333,123.5212986
281.0707209,15.7846,57.27779301
356.1170233,15.78861667,294.2918488
405.118836,15.78890833,106.6998607
393.1760802,15.78953333,748.0672071
432.2145465,15.78953333,400.5391631
412.1678215,15.78953333,88.07158495
450.1118547,15.79030833,45.26743537
546.2711366,15.79085,68.60306203
595.1913293,15.79485,145.6933045
421.1358487,15.79499167,161.1577742
594.189727,15.79650833,430.3897417
593.18643,15.79865,1272.428907
382.1517294,15.80016667,227.5349342
365.1941282,15.80016667,65.70413242
451.1151367,15.80385,68.88770666
614.1520171,15.80385,32.34699153
411.1656254,15.80638333,304.8596794
387.2387537,15.80638333,78.44873146
383.1971513,15.80638333,84.35896597
382.1896503,15.80851667,150.8952084
213.077501,15.811575,56.93993562
329.0706649,15.81395833,142.6729239
822.9229351,15.81918333,15.84434599
823.4216074,15.81918333,22.46958836
171.0678494,15.82148333,82.26309808
379.0880851,15.82153333,118.7803385
378.0826524,15.82265833,484.9453906
435.222268,15.82518333,493.6446215
447.1301187,15.8264,167.469266
802.4147473,15.82701667,33.07907628
791.4259614,15.82883333,679.162258
791.927878,15.82883333,532.1787834
334.0929912,15.82883333,107.1191772
391.1966815,15.82883333,922.4006017
512.2131935,15.8306,113.3893799
840.4083844,15.83184167,32.57254733
209.046641,15.83184167,228.8433562
355.104232,15.83236667,101.8735543
792.4292914,15.83236667,250.1448199
335.2060485,15.83236667,37.63350809
543.2800295,15.83236667,104.634383
542.2265323,15.83321667,93.0848658
792.9308285,15.83360833,82.64209942
455.2262085,15.83360833,54.12498294
430.2071563,15.83485,545.1177438
489.102687,15.836225,49.36409518
407.1441612,15.84539167,77.3380085
793.429656,15.8475,33.26483912
384.1459432,15.84756667,148.2273766
392.1993709,15.84888333,138.9247783
231.085912,15.8519,71.49808107
165.0399362,15.85664167,96.65516031
151.0781704,15.85753333,53.4589346
557.1902249,15.85753333,27.24708268
164.0368938,15.859025,937.5647058
610.118922,15.86051667,32.67144783
120.0474298,15.86051667,128.1894018
500.2206036,15.86051667,231.7689899
230.0864215,15.86175833,165.8188784
527.1258544,15.863,127.2075656
727.1531927,15.863,39.09850013
558.3106826,15.863,123.9889926
573.2191115,15.863,176.9545404
624.2662313,15.86659167,68.8429281
460.2248778,15.871225,127.6135486
501.2299274,15.87565,123.0952385
459.2225856,15.87926667,553.7238001
499.2170512,15.87926667,856.4012426
378.1585961,15.87945,420.1796937
559.3136587,15.88118333,40.52628968
394.1536223,15.88146667,290.1877989
240.1246897,15.88513333,388.4873183
317.9576046,15.88516667,100.7051021
334.1318001,15.8852,276.2468941
271.1557156,15.88599167,197.8855788
522.2095816,15.88678333,78.72298283
525.1236623,15.88678333,233.4716783
262.112577,15.88778333,503.2644116
465.230554,15.88803333,48.92993749
271.1195202,15.88928333,152.6343225
217.0548724,15.88928333,153.6935768
557.2943869,15.89031667,35.56303944
298.167161,15.891025,99.81331871
320.1181329,15.89276667,199.804008
346.0689411,15.89276667,97.60665553
345.0656111,15.89276667,520.7574043
340.1880076,15.89276667,107.0826289
697.1766747,15.89276667,452.6893943
406.1359009,15.8941,80.24227343
407.0647358,15.89543333,68.02308271
265.9464432,15.89543333,80.41117191
333.1912938,15.89580833,193.9485273
267.9445461,15.90013333,80.17644186
526.126079,15.90368333,63.25491087
283.1286706,15.91181667,129.5997039
305.1232187,15.91208333,222.0810142
395.1489619,15.91219167,104.4138342
245.1399156,15.91403333,189.9868218
344.081066,15.9146,115.2582926
211.0624385,15.9146,244.8692675
433.1680566,15.915725,161.6833436
353.1270327,15.915725,367.9831728
519.0633874,15.91678333,96.11204396
530.1663216,15.91851667,164.6911008
461.1258683,15.918775,80.24811297
295.0834705,15.920725,262.0136168
524.1225179,15.920725,179.5940382
458.1836711,15.92241667,185.8843852
369.1141615,15.9243,320.1737878
317.1971507,15.92604167,89.00664537
385.1496966,15.9263,344.4639999
501.1601104,15.92871667,61.2431591
563.1766252,15.93254167,123.8201814
356.2554426,15.93356667,31.61635716
521.1973452,15.93554167,85.21851375
500.1562624,15.9384,241.5411914
237.078624,15.9384,85.72538445
296.0864666,15.9384,47.2994919
307.0857577,15.94064167,496.1578367
282.1351196,15.94605,102.7934491
520.1848318,15.94605,68.84624736
339.0392029,15.94605,149.9783172
337.0388162,15.9463,1680.291339
338.0415993,15.9463,327.4372064
400.1432882,15.94853333,92.90159289
175.0986625,15.94928333,74.3122505
278.1070894,15.9493,207.3193509
370.1181595,15.95008333,140.4187748
339.1119803,15.95283333,177.5716541
267.0912014,15.95855,118.6857773
377.1459141,15.96348333,145.3559735
523.2176632,15.9704,71.20460951
485.0761362,15.97279167,228.3995949
427.1956886,15.97731667,326.0814886
157.0886824,15.97731667,47.99205054
324.1202347,15.97731667,63.72286017
286.1665937,15.978775,644.1183124
229.1091211,15.978775,175.2264418
207.0682067,15.98023333,42.52487906
284.1508133,15.98023333,306.1397491
456.1043225,15.981425,852.5044029
368.1738224,15.981425,82.02366965
261.1353465,15.981425,114.2969712
415.0696967,15.98189167,279.738855
493.1376954,15.98261667,91.29205235
314.0568083,15.98261667,80.81916347
455.1012343,15.98308333,3477.112129
221.0862638,15.98581667,51.60916723
268.0485984,15.98846667,33.86527007
289.1656439,15.989075,209.0371677
402.1220065,15.98915,48.84364914
458.1041233,15.99080833,76.85605137
432.2080135,15.99080833,334.373133
457.1013025,15.99080833,363.7335084
335.1177008,15.99578333,437.55253
255.1246128,15.99619167,82.44074906
485.124939,16.0039,199.7755545
561.1231712,16.007,62.58225582
348.1142637,16.00826667,55.51369605
494.1715337,16.00826667,60.87142258
554.2660915,16.00953333,70.64229473
424.1001991,16.00986667,57.61251271
368.1203951,16.01001667,336.1908038
446.1907378,16.01273333,174.3882779
460.2003529,16.01288333,81.53406982
423.095517,16.01303333,256.4144039
408.1042522,16.01303333,167.4082127
185.0831907,16.01314167,155.0892765
407.1011534,16.01314167,746.4980701
341.0715693,16.01325,108.1799876
350.2023769,16.01868333,38.95123774
429.2094423,16.0237,241.7114297
311.0809519,16.024,112.9505059
466.2050019,16.02595,36.58958672
552.2452447,16.02708333,96.66365285
400.1079898,16.02803333,68.05826426
350.1634042,16.02803333,102.3831783
474.2153875,16.03034167,143.8379892
334.1678741,16.03206667,42.45597489
395.2041118,16.03285833,221.5051829
330.1566049,16.03636667,90.5106141
451.091038,16.03636667,109.098897
348.9912155,16.03796667,30.11233284
313.0924768,16.039825,80.79506004
358.0420156,16.039825,52.09664236
227.0935385,16.04113333,81.4706165
513.1060386,16.04205,137.0248578
346.1328429,16.04205,238.8034296
336.1486949,16.04205,339.4502033
310.0469725,16.04205,103.0020591
409.1414639,16.04266667,272.4323071
431.1216898,16.04328333,67.69203878
373.1640283,16.04328333,528.8983502
525.2680781,16.04328333,70.43238659
410.1438855,16.04328333,82.32139395
158.0624396,16.04328333,45.39605579
349.1980155,16.04328333,232.3548378
290.1708143,16.04328333,46.94191859
223.0623618,16.04328333,97.0367912
301.0390948,16.04328333,515.0619855
473.2115771,16.04409167,403.5099869
247.1559146,16.04409167,94.15927118
205.0710522,16.04409167,242.9498054
204.0681275,16.04409167,1844.949313
272.05501,16.04409167,46.38457628
452.2273046,16.04409167,65.7041254
291.0916598,16.04409167,1641.48515
286.1308741,16.0449,45.89526663
309.0442817,16.0486,557.9426274
489.1955682,16.05016667,89.83955894
405.1776826,16.05016667,212.7402761
285.0977879,16.05218333,79.31640927
292.0938091,16.05575,316.8494414
650.1506872,16.05683333,34.8221637
239.060377,16.05895,383.6655501
445.1903736,16.0597,255.6068748
240.0634473,16.06565833,36.84619238
426.1510452,16.06658333,307.5398919
231.1247519,16.0691,129.433897
393.0651985,16.0691,179.3728245
394.0685968,16.0691,42.7849232
304.1592949,16.07071667,45.69895821
364.9960759,16.07103333,23.23616149
362.1121671,16.07103333,34.18394001
243.1250312,16.07103333,168.9137201
241.0583842,16.07103333,26.03934281
402.155396,16.07116667,131.775403
934.4707544,16.07116667,25.6645976
284.0069095,16.071325,69.49711797
469.204485,16.07161667,95.60350996
361.1505756,16.07161667,1220.746691
470.2107715,16.07161667,64.75657207
424.1380261,16.07161667,79.49854235
382.1897249,16.072825,110.9855159
425.1445518,16.07311667,1169.553902
254.1403728,16.07311667,206.1455127
374.1695721,16.07461667,217.6550101
318.137914,16.07461667,314.712369
198.0864493,16.07461667,225.7599912
933.468056,16.07691667,63.01738814
153.0938398,16.07921667,212.9090037
197.0833769,16.08134167,2977.233442
295.0286995,16.08333333,62.80753882
265.1449007,16.08346667,137.3988659
372.1315715,16.09075,54.41753744
311.1514195,16.09563333,124.5818492
283.0117921,16.09778333,178.6150957
371.1282864,16.09778333,158.4412856
527.1255882,16.09993333,100.3117544
505.0887577,16.09994167,96.07169507
702.3469682,16.09995,36.28091494
403.1949006,16.1004,113.926918
381.2273052,16.10123333,63.72465023
282.0084945,16.10221667,933.6079516
219.0677962,16.10221667,162.4543775
543.2792358,16.10245,225.9022807
284.0960721,16.1045,119.5626477
497.2745533,16.1045,31.11125977
309.1370966,16.105675,125.250121
295.1652809,16.107725,111.8156804
544.2815835,16.107725,58.65950161
913.4990361,16.11494167,72.45198717
515.2124902,16.12689167,116.0441144
268.0651427,16.12689167,62.46238692
914.5008507,16.13034167,37.81802117
326.0979957,16.13034167,28.05903147
244.1558499,16.131725,131.6851688
471.186214,16.1321,283.2557573
443.1517812,16.13360833,158.2454199
487.2529638,16.1353,176.864368
465.1324167,16.1361,152.6320381
325.0948727,16.141825,228.4523665
293.0158988,16.14221667,53.96818738
587.2706491,16.14326667,133.0370347
526.2318542,16.146175,185.7428496
497.1121472,16.15414167,96.99597681
296.1158785,16.1558,65.05948293
383.0341416,16.1558,158.1433245
289.1206023,16.15685,585.8377126
316.1227751,16.15699167,254.0762672
394.1534637,16.15713333,205.7235353
428.1825169,16.15713333,129.7035952
413.2164007,16.15713333,63.81540392
431.2089926,16.15918333,437.2190938
564.1471234,16.15918333,230.2595763
486.1692227,16.16048333,650.9873309
485.1654535,16.16048333,2346.522783
563.1442697,16.16125833,687.1676462
482.2054132,16.1614,554.4814007
449.1004481,16.16178333,64.13689741
406.1144455,16.16178333,288.1144309
446.0939811,16.16566667,335.3806419
487.1720462,16.16606667,164.908231
290.1237783,16.16606667,87.93472273
337.1327784,16.17036667,696.1606869
382.1509709,16.17036667,198.9286434
357.0555486,16.170775,141.7688017
447.0931812,16.17598333,162.7952457
478.2427068,16.176875,80.10690621
421.1156797,16.18084167,165.2125209
448.0950015,16.1833,33.75469898
287.184196,16.18391667,49.53131433
566.2979849,16.18391667,40.06084933
280.1198245,16.18510833,166.2752742
430.2076317,16.18510833,1018.177896
209.0828066,16.18510833,69.38767823
463.2535211,16.18510833,317.9137608
248.0968271,16.18510833,225.084392
406.2066626,16.1863,522.3397687
483.1491085,16.1863,147.0181949
387.1266617,16.18668333,117.2544227
439.1954621,16.18668333,124.1232794
236.0963175,16.18668333,51.12807192
464.2575923,16.1875,58.17410063
347.1715135,16.18801667,805.92077
354.2023481,16.1887,71.4374684
335.1597661,16.1892,78.82578637
291.9977669,16.19145833,93.45309853
411.1188882,16.19296667,86.8571969
338.1359363,16.19448333,190.1559655
319.1754324,16.19448333,183.6578323
374.0447889,16.19448333,135.4014795
507.2216237,16.19485,99.83051302
390.0827019,16.19521667,178.4600922
348.1748661,16.19521667,156.3624302
438.2533677,16.198425,77.56402821
242.1406197,16.19905,514.4623844
427.1787071,16.19905,299.6787736
471.0826291,16.19905,220.5495608
418.2094366,16.20093333,326.1589519
288.0895757,16.20438333,63.83120865
220.1201195,16.206275,55.09309931
314.1088299,16.206275,54.18170128
358.0569736,16.21355,31.69927196
112.9879962,16.21366667,1017.369207
470.0833768,16.21466667,523.9786876
469.08013,16.21466667,2114.447796
385.1497016,16.21474167,351.5887711
384.1322024,16.21633333,305.4360804
347.0762882,16.21749167,184.8251542
219.1255615,16.21806667,142.0304927
437.2501202,16.21806667,311.2752328
364.052554,16.21806667,83.56513981
218.123354,16.21806667,866.7857296
286.1103077,16.21806667,130.1261154
264.1253567,16.21855833,152.2909491
383.1290125,16.22325,1079.275349
348.0809589,16.22375,91.80451563
324.0015327,16.22845,613.7761583
325.0037212,16.24496667,91.40130338
386.1625867,16.24496667,460.8148238
580.3250246,16.24496667,100.0642366
373.1450215,16.24634167,101.1356843
361.1863935,16.24921667,506.3325616
223.1019505,16.25185,579.3232971
362.1893492,16.255925,207.3757644
424.1899725,16.25736667,117.8011636
206.0834426,16.25741667,19.40938706
224.1028471,16.25971667,68.98380904
332.1172865,16.26263333,306.1603849
271.1195201,16.26523333,172.0078255
277.1564436,16.26525833,50.06246455
338.1621865,16.26708333,63.31643555
408.169376,16.26850833,245.509041
270.1715466,16.2731,51.95122983
552.2461196,16.2731,146.2332397
222.0782076,16.2731,186.0298127
185.0831641,16.27374167,249.6628108
141.0939164,16.27374167,140.5931858
523.2079406,16.27405,105.7203074
391.1964114,16.27438333,270.149962
407.2053103,16.27495833,648.4879781
411.1657481,16.27553333,304.9180356
522.200878,16.277975,223.3264385
446.0811777,16.28041667,349.3597101
408.2074929,16.28125833,209.1612621
332.1882343,16.28731667,60.3803606
491.0638423,16.28731667,185.1731899
333.0080859,16.28984167,192.11443
380.2109277,16.30410833,165.441266
445.0770132,16.3081,64.40577328
549.3047532,16.31064167,34.62013776
345.1550103,16.31081667,269.8685623
480.2109727,16.31168333,123.7722858
411.2330084,16.31168333,124.216145
315.0872136,16.31196667,81.15580371
376.0858827,16.31196667,38.87434458
298.1674077,16.31196667,41.3971621
725.3495472,16.31196667,35.69456069
583.3479542,16.3173,85.88612536
306.1383707,16.32165,430.7656754
395.0440182,16.3229,20.7801881
245.0463564,16.3229,136.8756298
478.1467943,16.325975,311.6880837
429.0486517,16.33133333,103.4941173
307.1407707,16.333775,108.8183842
410.2262702,16.333775,291.1184348
409.2226539,16.333775,1191.337199
467.0590122,16.33383333,56.88899929
766.3611517,16.33383333,73.730986
426.2124717,16.33383333,52.41133468
703.3664487,16.33424167,1193.221178
704.3693945,16.33424167,517.0812085
250.1092379,16.33424167,43.79546622
477.1431358,16.33465,1134.786515
562.3365543,16.33465,82.78346391
705.3719096,16.33465,143.5275404
479.1470985,16.3347,171.9680047
396.0464315,16.3381,17.9986238
811.3105148,16.3381,31.52144057
226.0186257,16.3381,89.11000697
278.1072517,16.3381,61.56977665
291.1832121,16.33923333,41.57882083
437.1808275,16.341025,75.5317888
479.2268077,16.34203333,143.9311104
399.1930418,16.34203333,34.60394347
379.213149,16.34203333,141.4751653
290.1788644,16.342925,237.1598285
848.4688815,16.34381667,277.6357252
436.2266832,16.3464,161.8870991
435.222788,16.34730833,669.1227012
417.2120188,16.34821667,348.1085611
297.1356214,16.35238333,90.09582318
847.9680248,16.3542,304.499804
431.1925256,16.3563,515.0083138
195.0676846,16.36273333,241.755413
443.174596,16.36273333,437.5110077
240.1249903,16.36438333,195.6584684
151.0783457,16.36448333,64.62696301
848.9730956,16.36458333,130.6553447
519.1514373,16.36458333,199.9448905
462.12975,16.36458333,257.5179522
393.1759074,16.36458333,263.1989526
198.1147866,16.36600833,508.0502287
561.3044797,16.36600833,56.15880834
655.3142093,16.36659167,85.00729512
849.4727151,16.36743333,55.45476114
444.1769439,16.36743333,154.0720237
289.1651734,16.36743333,142.9863035
296.0456007,16.36743333,48.71053197
809.3026473,16.3686,23.72957185
810.3052463,16.3686,35.2317108
598.2383532,16.3686,33.75080434
573.2977481,16.37068333,52.26984613
429.1766914,16.3763,305.2977337
477.2305352,16.37678333,202.7886331
618.2207239,16.38199167,74.11624761
258.0999498,16.385775,100.1926268
458.1837422,16.38635,121.8506662
343.1404521,16.38853333,135.471994
199.0984148,16.39431667,154.2095857
563.1442436,16.39431667,1609.666706
171.0680231,16.39538333,48.32292435
569.2585278,16.39538333,64.81109096
724.3222365,16.39538333,42.56089854
656.3173341,16.39538333,84.97961697
404.0996916,16.39538333,88.24742432
465.0492096,16.39538333,220.9373187
336.1486722,16.39595833,1449.835986
565.147083,16.39815833,125.6305629
293.092046,16.39915,288.5804851
313.0743362,16.40093333,49.81226723
173.0827093,16.4011,147.5527298
463.1301613,16.40126667,201.0724549
564.1474006,16.40291667,310.1073644
483.2213156,16.40315833,395.5928172
667.2738389,16.410175,78.25122906
417.1222904,16.410975,150.481395
462.0897457,16.41254167,295.1853032
462.2418097,16.41355,165.904815
292.094098,16.41355833,572.6358648
378.1956303,16.42063333,337.0080879
358.1327343,16.42063333,1602.085958
377.1457459,16.422225,232.1345784
328.1122764,16.422225,121.530373
327.108665,16.422225,572.3300711
432.2222174,16.42381667,1050.736623
690.3800729,16.42381667,21.30902599
544.2017435,16.42449167,110.1774883
418.1801466,16.42449167,146.4502951
283.1191305,16.4255,197.4635533
801.336373,16.42583333,75.08169485
308.1182253,16.42583333,169.2700613
392.0987744,16.42603333,95.45383675
357.1019288,16.42603333,312.532195
359.1292814,16.42704167,739.9516367
623.1966518,16.42773333,102.9494634
294.0951362,16.42825,68.79495549
254.104088,16.43046667,76.21000147
545.2059162,16.43063333,46.63580416
513.2329501,16.43186667,777.1074719
469.1701798,16.4338,176.6167372
291.091675,16.4338,2823.634865
273.1349674,16.43991667,212.2185362
417.1758991,16.44485,580.5774848
198.0869395,16.44613333,86.56476265
425.1447471,16.44978333,547.0667289
267.0913963,16.45113333,142.848778
463.2088839,16.45235,113.7717447
197.0830234,16.45235,923.2220139
342.1556497,16.45235,55.59094378
218.9799155,16.45343333,47.20381383
243.1243159,16.45436667,1009.905256
589.304292,16.4545,66.48339989
552.1620164,16.4545,628.641627
357.1692811,16.4545,105.2192263
284.0901804,16.45499167,88.28048841
484.2900328,16.45546667,75.76073346
153.0940052,16.455625,60.88544209
283.0858873,16.455975,516.0924939
375.1793995,16.45718333,2114.494499
462.2082435,16.45743333,743.6057916
457.206969,16.4589,118.6080239
390.1511359,16.46180833,81.5610432
588.3014753,16.46471667,207.6697099
634.3412557,16.46471667,51.25379045
652.3530469,16.46471667,49.09603119
389.144927,16.46471667,318.0891906
187.0080814,16.46471667,551.0103941
600.2993955,16.46794167,106.7027927
414.2129701,16.46866667,118.0848741
806.3308406,16.46975833,81.85453382
291.1432285,16.47015,1995.080454
509.2241108,16.471475,102.9403094
189.1144622,16.47423333,172.4768848
502.1815272,16.4755,42.51926227
500.1766377,16.4755,104.829709
501.1805538,16.4755,96.85593546
384.132228,16.4755,107.2601182
511.1242234,16.47613333,90.23230386
461.2372759,16.47843333,833.4671928
406.2441444,16.4797,70.47794076
383.171359,16.48051667,90.19486741
649.3489003,16.48096667,70.29903934
593.3128914,16.48096667,179.0151001
459.2224228,16.48096667,470.538418
443.2273953,16.48096667,300.7806003
592.312126,16.48191667,514.6369682
637.3209069,16.48191667,79.8962231
514.2333515,16.48191667,1371.990678
330.1165502,16.48191667,113.2976135
376.1830303,16.48191667,680.2318996
315.1394447,16.48225,76.46923518
516.2345053,16.48286667,147.7490471
482.2039325,16.48286667,210.9678274
731.3645525,16.48345833,239.5083195
434.2580023,16.48345833,448.1438585
433.2547588,16.48345833,1603.948316
217.1284472,16.48345833,427.4800697
455.2361456,16.48345833,119.2112138
515.2367616,16.48345833,421.6457948
456.2387102,16.48345833,30.25000858
761.33842,16.48379167,78.056351
383.1287796,16.48396667,554.7732235
284.1125759,16.48405,61.77402627
249.0813288,16.48405,183.8045874
628.3318865,16.48405,93.16451203
679.3729895,16.48405,51.95018127
732.3684489,16.48405,106.2592964
579.3182196,16.48405,39.99703355
487.1670456,16.48405,273.1998433
321.154834,16.48405,129.2414696
676.3526774,16.48405,43.12455849
890.419584,16.48405,49.84360621
678.3682495,16.48550833,136.310555
578.316162,16.48550833,127.0602973
216.1255123,16.48550833,3439.986684
591.3126032,16.48550833,284.3111603
411.2013559,16.48550833,81.30359724
279.1209777,16.48696667,116.9333676
508.2208572,16.48696667,331.0241799
322.1333342,16.48696667,239.9439871
344.1170741,16.48696667,140.5387295
218.130068,16.48696667,66.3278814
718.3110369,16.48963333,36.89159199
648.3314835,16.49064167,49.94577041
303.1375455,16.49268333,90.18841967
486.1660761,16.49308333,161.5502799
435.2596795,16.49608333,56.69748106
513.1445208,16.49664167,89.24184492
662.2099247,16.49666667,33.66546385
717.3085622,16.49666667,44.78267547
116.0374886,16.49723333,58.39253891
462.2690141,16.4981,97.33644172
315.0433004,16.4982,29.47421961
346.0830662,16.5017,78.25810647
506.2954861,16.5048,40.5655659
583.285366,16.5052,253.9693677
280.0954571,16.50721667,37.85548201
457.2490424,16.50923333,53.30300747
489.1394236,16.50923333,35.44078002
490.1438127,16.50923333,24.81416971
247.029053,16.50923333,63.80610892
257.1037627,16.50969167,273.0093344
347.1346902,16.51015,231.9997489
461.2047034,16.51101667,1431.369543
584.288394,16.51115,87.06333345
704.2984336,16.51115,99.50789461
304.0843389,16.51115,60.30575294
509.1193888,16.51303333,165.0025157
582.3638018,16.51303333,111.6835349
461.2823309,16.51491667,52.24859656
445.243591,16.51491667,260.6395218
608.3270905,16.51491667,84.51309926
733.3660814,16.51835,61.10483992
583.3664371,16.52126667,36.690405
510.1234525,16.523625,27.48240238
335.1172326,16.523625,735.5243918
397.1503447,16.52435833,204.8857281
650.3383149,16.52493333,73.61305402
463.2222633,16.53195,221.9313824
648.2295716,16.53233333,95.90387227
381.1775813,16.53259167,651.783874
460.2083896,16.532725,468.0959818
382.1737107,16.53495,307.9556143
393.0280329,16.53756667,15.14284566
